"","FID","FID_allNY_","Field1","X","Species","Date","Month","Day","Year","Week","Lat","Long","Method","FID_allNY1","FID_allNY_10km","Id","Shape_Leng","Shape_Area","FID_","Deciduous","bobcat","fisher","duplicate"
"1576",1575,2395,86748,107352,"Canis latrans","6/8/01",6,8,2001,22,42.71519,-73.86044,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1577",1576,2425,86779,107383,"Canis latrans","8/30/02",8,30,2002,34,42.71521,-73.86932,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1579",1578,2385,86738,107342,"Canis latrans","5/8/01",5,8,2001,18,42.71523,-73.86071,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1580",1579,2464,86820,107424,"Canis latrans","9/14/01",9,14,2001,36,42.71525,-73.85691,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1582",1581,2333,86622,107226,"Canis latrans","12/29/02",12,29,2002,51,42.71532,-73.95219,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",9773,9774,0,12649.1108,10000000.25,9774,70.86968253,0.066683596,0.780330299,FALSE
"1584",1583,2344,86634,107238,"Canis latrans","9/18/03",9,18,2003,37,42.71538,-73.9506,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",11217,11218,0,12649.1106,9999999.937,11218,80.02038736,0.071364509,0.81019305,FALSE
"1585",1584,2501,86864,107468,"Canis latrans","7/11/03",7,11,2003,27,42.71543,-73.84971,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1586",1585,2386,86739,107343,"Canis latrans","5/16/01",5,16,2001,19,42.71547,-73.86023,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1587",1586,2356,86646,107250,"Canis latrans","11/7/03",11,7,2003,44,42.71549,-73.94627,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",5698,5699,0,12649.1106,9999999.937,5699,77.4859062,0.092090125,0.890692135,FALSE
"1588",1587,2404,86757,107361,"Canis latrans","8/8/01",8,8,2001,31,42.71551,-73.85963,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1589",1588,2424,86778,107382,"Canis latrans","8/2/02",8,2,2002,30,42.71558,-73.86113,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1590",1589,2440,86796,107400,"Canis latrans","9/10/03",9,10,2003,36,42.71561,-73.86509,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1591",1590,2362,86652,107256,"Canis latrans","12/3/03",12,3,2003,48,42.71565,-73.95136,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",11217,11218,0,12649.1106,9999999.937,11218,80.02038736,0.071364509,0.81019305,FALSE
"1592",1591,2519,86882,107486,"Canis latrans","9/18/03",9,18,2003,37,42.71565,-73.84966,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1593",1592,2389,86742,107346,"Canis latrans","5/23/01",5,23,2001,20,42.71566,-73.85815,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1594",1593,2454,86810,107414,"Canis latrans","6/28/01",6,28,2001,25,42.71567,-73.84956,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1597",1596,2382,86732,107336,"Canis latrans","8/30/02",8,30,2002,34,42.71574,-73.87043,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",5697,5698,0,12649.1106,9999999.937,5698,106.0142712,0.284124604,0.972907977,FALSE
"1598",1597,2430,86786,107390,"Canis latrans","5/30/03",5,30,2003,21,42.71576,-73.86462,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1600",1599,2315,86604,107208,"Canis latrans","6/10/02",6,10,2002,22,42.71579,-73.98173,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",11217,11218,0,12649.1106,9999999.937,11218,80.02038736,0.071364509,0.81019305,FALSE
"1601",1600,2531,86894,107498,"Canis latrans","10/23/01",10,23,2001,42,42.71586,-73.844,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1603",1602,2498,86861,107465,"Canis latrans","6/24/03",6,24,2003,24,42.7159,-73.85658,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1604",1603,2329,86618,107222,"Canis latrans","11/21/02",11,21,2002,46,42.71593,-73.95342,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",11217,11218,0,12649.1106,9999999.937,11218,80.02038736,0.071364509,0.81019305,FALSE
"1605",1604,2334,86623,107227,"Canis latrans","1/30/03",1,30,2003,4,42.71595,-73.9464,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",5698,5699,0,12649.1106,9999999.937,5699,77.4859062,0.092090125,0.890692135,FALSE
"1606",1605,2396,86749,107353,"Canis latrans","6/11/01",6,11,2001,23,42.71597,-73.86181,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1607",1606,2336,86625,107229,"Canis latrans","2/28/03",2,28,2003,8,42.716,-73.94856,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",11217,11218,0,12649.1106,9999999.937,11218,80.02038736,0.071364509,0.81019305,FALSE
"1608",1607,2490,86846,107450,"Canis latrans","8/9/02",8,9,2002,31,42.716,-73.85008,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1611",1610,1638,75983,96587,"Canis latrans","5/21/02",5,21,2002,20,42.71615,-73.85394,"NYSM: PRESERVED_SPECIMEN; via gbif.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1613",1612,2453,86809,107413,"Canis latrans","6/19/01",6,19,2001,24,42.71616,-73.85346,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1614",1613,2332,86621,107225,"Canis latrans","12/28/02",12,28,2002,51,42.71618,-73.94912,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",11217,11218,0,12649.1106,9999999.937,11218,80.02038736,0.071364509,0.81019305,FALSE
"1615",1614,2335,86624,107228,"Canis latrans","2/19/03",2,19,2003,7,42.71622,-73.9475,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",11217,11218,0,12649.1106,9999999.937,11218,80.02038736,0.071364509,0.81019305,FALSE
"1617",1616,2428,86784,107388,"Canis latrans","11/14/02",11,14,2002,45,42.71635,-73.8648,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1618",1617,2420,86774,107378,"Canis latrans","1/11/02",1,11,2002,1,42.71636,-73.86109,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1620",1619,2461,86817,107421,"Canis latrans","9/5/01",9,5,2001,35,42.71638,-73.8539,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1621",1620,2530,86893,107497,"Canis latrans","9/26/01",9,26,2001,38,42.71638,-73.84446,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1623",1622,2538,86901,107505,"Canis latrans","8/11/03",8,11,2003,31,42.71645,-73.84093,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1624",1623,2330,86619,107223,"Canis latrans","12/18/02",12,18,2002,50,42.71649,-73.94323,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",5698,5699,0,12649.1106,9999999.937,5699,77.4859062,0.092090125,0.890692135,FALSE
"1625",1624,2370,86661,107265,"Canis latrans","10/8/03",10,8,2003,40,42.7165,-73.93957,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",5698,5699,0,12649.1106,9999999.937,5699,77.4859062,0.092090125,0.890692135,FALSE
"1627",1626,1238,69033,89637,"Canis latrans","10/9/19",10,9,2019,40,42.71651,-73.85652,"Snapshot USA - 2019; emammal.si.edu",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1628",1627,2494,86857,107461,"Canis latrans","5/16/03",5,16,2003,19,42.71657,-73.85588,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1629",1628,2477,86833,107437,"Canis latrans","10/16/01",10,16,2001,41,42.71658,-73.8537,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1630",1629,2355,86645,107249,"Canis latrans","11/3/03",11,3,2003,43,42.71659,-73.94445,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",5698,5699,0,12649.1106,9999999.937,5699,77.4859062,0.092090125,0.890692135,FALSE
"1632",1631,2445,86801,107405,"Canis latrans","11/3/03",11,3,2003,43,42.71661,-73.86534,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1633",1632,2321,86610,107214,"Canis latrans","9/29/03",9,29,2003,38,42.71665,-73.95573,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",11217,11218,0,12649.1106,9999999.937,11218,80.02038736,0.071364509,0.81019305,FALSE
"1634",1633,2483,86839,107443,"Canis latrans","11/14/01",11,14,2001,45,42.71684,-73.85606,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1637",1636,2423,86777,107381,"Canis latrans","2/12/02",2,12,2002,6,42.71694,-73.86572,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1641",1640,2438,86794,107398,"Canis latrans","8/27/03",8,27,2003,34,42.71707,-73.86017,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1644",1643,2368,86659,107263,"Canis latrans","5/28/03",5,28,2003,21,42.71718,-73.93863,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",5698,5699,0,12649.1106,9999999.937,5699,77.4859062,0.092090125,0.890692135,FALSE
"1645",1644,2337,86626,107230,"Canis latrans","3/5/03",3,5,2003,9,42.71719,-73.94306,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",5698,5699,0,12649.1106,9999999.937,5699,77.4859062,0.092090125,0.890692135,FALSE
"1646",1645,2322,86611,107215,"Canis latrans","10/1/03",10,1,2003,39,42.71724,-73.95549,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",11217,11218,0,12649.1106,9999999.937,11218,80.02038736,0.071364509,0.81019305,FALSE
"1647",1646,2471,86827,107431,"Canis latrans","10/5/01",10,5,2001,39,42.71727,-73.85038,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1652",1651,2316,86605,107209,"Canis latrans","6/17/02",6,17,2002,23,42.71737,-73.97368,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",11217,11218,0,12649.1106,9999999.937,11218,80.02038736,0.071364509,0.81019305,FALSE
"1653",1652,2536,86899,107503,"Canis latrans","10/9/02",10,9,2002,40,42.71742,-73.8376,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1655",1654,2350,86640,107244,"Canis latrans","10/8/03",10,8,2003,40,42.71745,-73.94678,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",11217,11218,0,12649.1106,9999999.937,11218,80.02038736,0.071364509,0.81019305,FALSE
"1657",1656,2429,86785,107389,"Canis latrans","11/20/02",11,20,2002,46,42.71747,-73.86422,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1658",1657,2403,86756,107360,"Canis latrans","8/3/01",8,3,2001,30,42.71747,-73.85846,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1662",1661,2526,86889,107493,"Canis latrans","12/20/03",12,20,2003,50,42.71762,-73.8564,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1664",1663,2366,86656,107260,"Canis latrans","12/12/03",12,12,2003,49,42.71764,-73.95394,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",11217,11218,0,12649.1106,9999999.937,11218,80.02038736,0.071364509,0.81019305,FALSE
"1666",1665,2527,86890,107494,"Canis latrans","8/14/01",8,14,2001,32,42.71786,-73.84099,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1667",1666,1235,68914,89518,"Canis latrans","3/27/11",3,27,2011,12,42.71789,-73.85722,"Albany Area Camera Trapping Project; emammal.si.edu",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1673",1672,2455,86811,107415,"Canis latrans","7/4/01",7,4,2001,26,42.71807,-73.85713,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1674",1673,2426,86780,107384,"Canis latrans","9/19/02",9,19,2002,37,42.71815,-73.86901,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1680",1679,2446,86802,107406,"Canis latrans","11/7/03",11,7,2003,44,42.71836,-73.8585,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1681",1680,2516,86879,107483,"Canis latrans","9/3/03",9,3,2003,35,42.71836,-73.84825,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1682",1681,2323,86612,107216,"Canis latrans","11/3/03",11,3,2003,43,42.7184,-73.95602,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",11217,11218,0,12649.1106,9999999.937,11218,80.02038736,0.071364509,0.81019305,FALSE
"1683",1682,2437,86793,107397,"Canis latrans","8/21/03",8,21,2003,33,42.71844,-73.85723,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1685",1684,2422,86776,107380,"Canis latrans","1/28/02",1,28,2002,3,42.71848,-73.86017,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1686",1685,2361,86651,107255,"Canis latrans","11/21/03",11,21,2003,46,42.71851,-73.95416,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",11217,11218,0,12649.1106,9999999.937,11218,80.02038736,0.071364509,0.81019305,FALSE
"1688",1687,2384,86735,107339,"Canis latrans","10/31/02",10,31,2002,43,42.71852,-73.87006,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",5697,5698,0,12649.1106,9999999.937,5698,106.0142712,0.284124604,0.972907977,FALSE
"1689",1688,2421,86775,107379,"Canis latrans","1/15/02",1,15,2002,2,42.71854,-73.86298,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1692",1691,2492,86849,107453,"Canis latrans","9/30/02",9,30,2002,38,42.71875,-73.84875,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1696",1695,2419,86772,107376,"Canis latrans","12/27/01",12,27,2001,51,42.71889,-73.85888,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1698",1697,2493,86851,107455,"Canis latrans","10/4/02",10,4,2002,39,42.71891,-73.84526,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1700",1699,2487,86843,107447,"Canis latrans","2/7/02",2,7,2002,5,42.71893,-73.84811,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
"1701",1700,2486,86842,107446,"Canis latrans","1/29/02",1,29,2002,4,42.71894,-73.85672,"Suburban coyotes and other carnivorespaste: Radio or GPS transmitter; movebank.org",443,444,0,12649.1106,9999999.937,444,54.14642921,0.044971856,0.530386952,FALSE
