FID,plot_id,Open.Water,Developed.Open,Developed.Low,Developed.Mid,Developed.High,Barren,Deciduous,Coniferous,Mixed,Scrub,Grassland,Pasture,Cultivated.Crops,Woody.Wetlands,Herbaceus.Wetlands,road_density,elevation,forest_edge,X,Y,random,PO_join_count_truncated
8953,8954,0.003147765,0.063854663,0.018616782,0.006745211,0.000449681,0.000899361,0.457954852,0.010702401,0.090026081,0.013130677,0.001079234,0.305603022,0.004406871,0.019875888,0.00350751,1.504563808,484.2918091,84.71984891,461345.8384,4693374.464,0.173427622,21
8954,8955,0.71670917,0.026721366,0.042687659,0.01197472,0.001330524,0.000443508,0.037143808,0.012972613,0.020290498,0.001552279,0.000665262,0.066304468,0.047677126,0.012972613,0.000554385,0.950581074,33.98633575,17.70336697,628653.4427,4952640.885,0.410757275,1
8955,8956,0.024458232,0.034888949,0.005485118,0.00080928,0,0,0.757216078,0.010520637,0.113658844,0.00035968,0.005844798,0.006294398,0,0.039654707,0.00080928,1.229992032,306.2007751,49.12627761,527753.6692,4585857.024,0.494337068,0
8956,8957,0.00782726,0.01205578,0.002249213,0.000359874,0,0.000539811,0.304273504,0.240215924,0.325596041,0.012595592,0.017723797,0.005847953,0,0.063337832,0.007377418,1.089478135,389.5391541,46.09386715,590999.2225,4842001.515,0.761293771,0
8957,8958,0.006208944,0.07252767,0.004679205,0.000449924,0,0,0.408980473,0.006298929,0.16035274,0.000539908,9.00E-05,0.285521461,0.004859174,0.041932871,0.007558715,1.486903548,467.0966797,77.29685953,334854.732,4655427.133,0.893509148,0
8958,8959,0.001169906,0.105291577,0.066594672,0.025287977,0.005759539,0.003959683,0.126349892,0.000539957,0.037796976,0.000989921,0,0.100431965,0.489110871,0.034737221,0.001979842,2.006254435,159.5080414,56.60547156,331692.4543,4759782.295,0.622415483,0
8959,8960,0.006026264,0.034448642,0.017269293,0.004137435,8.99E-05,0.00170894,0.657852132,0,0.014391078,0.003148048,0.003687714,0.174491815,0.023385501,0.056574924,0.002788271,3.848205566,215.8242798,69.16711639,581512.3895,4607992.968,0.273032426,0
8960,8961,0,0.023664217,0.018308631,0.00249097,0.000124549,0.00249097,0.530825757,0.011209366,0.241375016,0.001868228,0.001619131,0.160169386,0.005604683,0.000249097,0,1.29695034,437.9631653,41.64071906,350675.2796,4652704.09,0.366664403,0
8961,8962,0.000360068,0,0,0,0,0,0.683589882,0.218561527,0.052930057,0.010351967,0.000990188,0.00063012,0,0.030695832,0.001890359,0.838141084,484.4085083,17.64335224,594161.5001,4933707.567,0.648411469,0
8962,8963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696976602,28.86899948,0,631101.459,4961859.32,0.916357456,0
8963,8964,0.0004496,0.114827803,0.060606061,0.024727992,0.006294398,0.003327039,0.180289542,0.03192159,0.127956119,0.00116896,0.003327039,0.170578185,0.013038396,0.24979768,0.011689596,2.581058264,124.0133438,92.73746366,590999.2225,4762944.573,0.707207553,1
8964,8965,0.004498021,0.067920115,0.025728679,0.020241094,0.005127744,0.00224901,0.571878374,0.052267003,0.110111551,0.000989565,0.001709248,0.04947823,0.058834113,0.026718244,0.00224901,1.940378547,108.1530838,77.96569509,584674.6672,4683887.632,0.905812095,0
8965,8966,0.058913474,0.097679439,0.048749775,0.006026264,0.000719554,0.000179888,0.328566289,0.028332434,0.035977694,0.026083828,0.006475985,0.150206872,0.038406188,0.168735384,0.004946933,2.664666653,120.3104706,95.58073994,401262.5628,4788242.794,0.776048359,3
8966,8967,0.13635546,0.028332434,0.026173772,0.007735204,0.001079331,0.003507825,0.068267674,0.252563411,0.440816694,0.003597769,0.005216766,0.001798885,0,0.019697787,0.004856989,0.84612149,358.1465149,47.85033279,613135.1661,4889435.679,0.633212546,0
8967,8968,0.04309104,0.026628284,0.009805685,0.001889169,0,0.000539763,0.174073408,0.466264843,0.145645916,0.017812163,0.026268442,0,0,0.087531486,0.000449802,0.909406781,435.2596741,66.84059014,594161.5001,4927383.011,0.29471844,1
8968,8969,0.762323422,0.001284204,0.000296355,0,0,0.000296355,0.127432579,0.000889065,0.032401462,0.024992591,0.023313247,0.021535118,0,0.002963548,0.002272054,0.664130569,74.26396179,25.90434811,508896.7977,4981036.95,0.225734514,0
8969,8970,0.002247999,0.049186224,0.005934718,0.00098912,0.00017984,0,0.321104217,0.027065911,0.042981746,0.00071936,0.008092797,0.301321824,0.117525402,0.121122201,0.00152864,1.642904878,123.3177414,67.85960495,445534.45,4781918.239,0.110872018,0
8970,8971,0.0004496,0.028144951,0.015286395,0.004406079,0,0,0.283068069,0.020142074,0.019422714,0.010340797,0.012948476,0.490333603,0.051344304,0.057458862,0.006654078,1.342294097,431.0658264,59.10739442,508780.0032,4775593.684,0.87000448,0
8971,8972,0.007374101,0.025629496,0.006115108,0.000629496,0,0,0.585701439,0.035791367,0.009352518,0.015557554,0.006205036,0.149820144,0,0.117715827,0.040107914,0.886384189,102.2426376,97.54196643,445534.45,4914733.901,0.335124885,0
8972,8973,0.003597769,0.013041914,0.000719554,0.000359777,8.99E-05,0,0.663788451,0.053696708,0.005936319,0.001079331,0.003148048,0.030221263,0,0.21856449,0.005756431,0.915430427,410.4056091,94.4414463,426560.7841,4838839.237,0.674263582,0
8973,8974,0.001708787,0.025002248,0.0074647,0.00350751,8.99E-05,0,0.255058908,0.032826693,0.028329886,0.003417574,0.001438978,0.251011782,0.07770483,0.287525857,0.024912312,1.196789503,123.4031906,69.8204275,492968.615,4940032.122,0.272004528,2
8974,8975,0.002971902,0.041966859,0.004322767,0.001440922,0.000180115,0,0.330871758,0.115814121,0.202539625,0.007294669,0.001621037,0.212085735,0.073216859,0.005403458,0.000270173,1.304121256,467.5025635,66.04226705,249473.2351,4702861.298,0.537988774,1
8975,8976,0.000449762,0.009085185,0.028604839,0.007466043,0.000359809,0,0.056669965,0.010344517,0.001978951,0.060268058,0.009714851,0.591796348,0.108842314,0.096248988,0.01817037,1.384706974,98.6780014,30.46385416,413911.6734,4876786.569,0.198037527,0
8976,8977,0.000629553,0.041640435,0.023833079,0.007194892,0.000449681,8.99E-05,0.648079863,0.034625416,0.16611206,0.003417574,0.006745211,0.03453548,0,0.032107204,0.000539617,1.495108366,534.5603638,56.27004827,515104.5586,4636453.467,0.88557544,1
8977,8978,0.001618996,0.055585537,0.009444145,0.002158662,0.000449721,0,0.354110452,0.219733765,0.260928225,0.01762907,0.013491635,0.027522936,0,0.030491096,0.006835762,1.471575141,589.6784668,73.57438388,565701.0011,4706023.575,0.490018097,6
8978,8979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521542549,28.86499977,0,630776.9093,4977967.209,0.965948608,0
8979,8980,0,0.039445245,0.012698127,0.006213977,0.001170749,0.000720461,0.016570605,0,0.000810519,0,0,0.031790346,0.706231988,0.17606268,0.008285303,1.617940903,195.5668793,10.26657061,243148.6798,4781918.239,0.732164484,0
8980,8981,0.004945154,0.037762992,0.005574537,0.000719295,8.99E-05,0,0.407750405,0.107984176,0.252922136,0.000809207,0.004135947,0.109332854,0.003236828,0.049901097,0.014835461,0.909445167,352.9228821,56.46466463,499293.1703,4611155.245,0.974644743,0
8981,8982,0.144257577,0.017807357,0.01726774,0.006115658,0.000539617,8.99E-05,0.082921126,0.017627484,0.007374764,0.000179872,0.001528914,0.337800162,0.29562011,0.064843961,0.006025722,0.774362981,107.0702591,30.96801271,455021.2831,4933707.567,0.389794665,0
8982,8983,0.002878216,0.041104515,0.044522396,0.035977694,0.017359237,0.001529052,0.052617377,0.082298975,0.050818493,0.000269833,0.000269833,0.435779817,0,0.194549379,0.040025184,2.095741749,228.3807526,54.05648498,565701.0011,4759782.295,0.854627851,0
8983,8984,0.733693207,0.026360774,0.00665767,0.001439496,9.00E-05,0.000539811,0.071255061,0.132793522,0.021412506,9.00E-05,0.001439496,0.001709402,0,0.000719748,0.00179937,0.550965071,117.4362869,19.34322987,622621.9991,4842001.515,0.21878539,0
8984,8985,0.004598323,0.038860337,0.026507979,0.003426201,0.00027049,9.02E-05,0.161482283,0.000811469,0.025876837,0.000180326,0.000450816,0.128572717,0.417816247,0.187268957,0.003786854,1.503138185,118.4983292,55.05965798,205201.3479,4794567.35,0.732000296,0
8985,8986,0.000989476,0.049293874,0.019789512,0.002608617,0.000179905,0,0.215525771,0.020958892,0.109651885,0.004137807,0,0.487361698,0.055860394,0.030403886,0.003238284,1.957704544,434.5419617,68.33378309,363315.2309,4699699.02,0.885788972,0
8986,8987,8.99E-05,0.021496672,0.000449721,0,0,0,0.815434431,0.007825148,0.108562691,0.005216766,0.002788271,0.038136355,0,0,0,1.03652513,615.4538574,28.66222942,505617.7256,4664913.966,0.067631775,0
8987,8988,0.0149294,0.0373235,0.011691699,0.007644572,0.00467668,8.99E-05,0.057828941,0.035974458,0.020235633,0.008274125,0.005216296,0.199388434,0.374314237,0.188955841,0.033456246,1.123605967,97.56716156,26.9808436,486644.0597,4952681.233,0.478592403,0
8988,8989,9.00E-05,0.046599496,0.005217704,0.000629723,0.000449802,0,0.315491184,0.027347967,0.285174523,0.003508456,0.000449802,0.299748111,0.002608852,0.011874775,0.000809644,1.370487809,392.2460938,55.35564352,388613.4522,4680725.354,0.772562961,0
8989,8990,0.002608148,0.014119975,0.036693947,0.008723806,0.000989298,0,0.059897473,0.013490422,0.03219714,0.006745211,0.009623168,0.597715622,0.094612825,0.112150373,0.010432593,1.040309787,112.122963,33.78601193,429723.0618,4905247.068,0.020671556,0
8990,8991,0.005216296,0.055040921,0.01609857,0.003417574,0.000449681,0,0.35884522,0.054051623,0.18221063,0.002967893,0.001079234,0.162334742,0.026531163,0.118445903,0.01331055,1.466014147,449.5239258,44.18862608,518266.8363,4731321.796,0.60151286,0
8991,8992,0.004138552,0.039316239,0.029419703,0.012145749,0.001349528,0.000359874,0.530184435,0.075933423,0.158794422,0.00602789,0.006927575,0.132163743,0,0.003238866,0,1.603333712,255.9650269,86.27980207,619459.7214,4687049.909,0.336068481,1
8992,8993,0.001529465,0.014844804,0.00242915,0.000269906,9.00E-05,0,0.418263608,0.327395412,0.170040486,0.005578048,0.000449843,0.025551057,0,0.027890238,0.005668016,0.674835384,287.4360962,26.75063728,619459.7214,4851488.347,0.088265756,0
8993,8994,0.00305948,0.037163682,0.001799694,0.000719878,0,0,0.614775488,0.120309547,0.162872312,0.008098623,0.002969495,0.005039143,0,0.034464141,0.008728516,0.758339345,546.1117554,43.49260626,584674.6672,4819865.571,0.671161247,0
8994,8995,0.689900693,0.015177066,0.000562114,0.002623197,0.000187371,0.000187371,0.039722691,0.004309537,0.012366498,0,0.039160577,0.004122166,0,0.100243583,0.091437137,0.56753087,73.59708405,17.73780526,493151.1573,4974034.646,0.961867873,0
8995,8996,0.009533231,0.031567587,0.011601763,0.001349042,0,0,0.619749978,0.001438978,0.024282759,0.005216296,0.004137063,0.246604911,0.007374764,0.03336631,0.003777318,1.221686363,583.6127319,58.36855832,521429.1139,4693374.464,0.284959441,1
8996,8997,0.003691366,0.076798415,0.05573062,0.022508328,0.005762132,0.003511299,0.294408931,0,0.061042586,0.009723598,0.003151166,0.142342667,0.126226704,0.189700189,0.005401999,3.310824633,136.6145172,90.03331233,271609.1788,4788242.794,0.376206149,0
8997,8998,0.00206909,0.068549838,0.089510615,0.050737675,0.007826556,0.002608852,0.410669306,0.00440806,0.020960777,0.003148615,0.002608852,0.20268082,0.045519971,0.086092119,0.002608852,2.641514063,63.39554977,98.20678901,590999.2225,4649102.577,0.735464348,3
8998,8999,0.00071923,0.036770655,0.019329318,0.004405286,0.00188798,0.001078846,0.326890227,0.185921064,0.016632204,0.001258653,0.01015913,0.220444125,0.017711049,0.139890317,0.016901915,1.068675399,139.8863831,86.06790734,613135.1661,4971654.899,0.308817081,0
8999,9000,0,0.04361903,0.00116917,0,8.99E-05,0,0.519740984,0.037863117,0.372515514,0.000629553,0.002518212,0.004226999,0,0.016188506,0.001438978,1.758339643,382.2684021,40.77105255,534078.2245,4598506.135,0.211766483,0
9000,9001,0.010431655,0.067266187,0.018705036,0.003147482,0.00044964,0.000269784,0.606834532,0.014478417,0.064388489,0.019244604,0.009892086,0.177517986,0,0.006205036,0.001169065,1.249927163,608.7681885,78.62709832,518266.8363,4677563.076,0.037692178,0
9001,9002,0.005217235,0.01817037,0.020958892,0.00890528,0.000809571,0.002158856,0.413510839,0.002158856,0.025366556,0.00116938,0.000989476,0.154178286,0.171988846,0.151389763,0.023027795,0.886067092,289.2914124,27.28553866,622621.9991,4652264.855,0.610775242,5
9002,9003,0.005307665,0.10345448,0.029147175,0.004498021,0.000179921,0,0.632961497,0.009086002,0.061802807,0.001169485,0.001259446,0.031935948,0,0.118837711,0.000359842,2.265252113,149.6492615,116.6786614,616297.4438,4563721.08,0.014715957,39
9003,9004,0.003687714,0,0,0,0,0,0.571955388,0.02995143,0.392606584,0,0.000269833,0.000539665,0,0.000989387,0,1.784034014,718.6221313,1.618996222,575187.8341,4661751.688,0.645944093,3
9004,9005,0.004874086,0.018142432,0.003610434,0.000541565,9.03E-05,0,0.709901616,0.020579475,0.106598068,0.002256521,0.00315913,0.114541024,0.013448867,0.00216626,9.03E-05,0.728773713,393.6907959,41.21912327,110333.0181,4683887.632,0.750303669,0
9005,9006,0.016741674,0.060126013,0.010081008,0.004320432,0.000360036,0.002790279,0.20720072,0.04320432,0.175787579,0.00270027,0.000270027,0.249864986,0.193969397,0.024212421,0.008370837,1.688463449,516.3772583,71.46714671,296907.4001,4690212.187,0.747297001,1
9006,9007,0.001979485,0.046247976,0.002429368,0.00026993,9.00E-05,9.00E-05,0.34200108,0.021324456,0.204786755,0.003689041,0.000179953,0.347849559,0.002969228,0.023034011,0.003059205,1.545334101,448.5658875,61.30406094,325367.899,4696536.742,0.914711576,0
9007,9008,0.001439755,0.046972015,0.00917844,0.001979663,0.000269954,0,0.271933771,0.010348241,0.03770359,0,0.002429587,0.111850985,0.326734455,0.176729956,0.002429587,1.687886,141.1207275,74.29736945,331692.4543,4781918.239,0.995561881,0
9008,9009,0.016455355,0.011959356,0.001978239,0.0004496,0,0,0.123370201,0.065191979,0.036597428,0.003776639,0.003416959,0.055660462,0.007733118,0.627101879,0.046308785,0.635183454,78.22259521,62.16467344,489806.3373,4968492.621,0.078069151,0
9009,9010,0.00027066,0.062251895,0.018585348,0.003879466,0.000541321,0.00018044,0.363948033,0.015968964,0.087062432,0.00018044,9.02E-05,0.383706243,0.038884879,0.021382173,0.003067485,1.300035238,445.5565491,68.23649705,151442.6277,4661751.688,0.160053594,9
9010,9011,0,0.031581789,0.002969228,0.002789275,0.000629836,0.000899766,0.464909124,0.096994781,0.353428109,0.006658269,0.001709556,0.021774339,0,0.015655929,0,1.57614255,510.5731506,36.59048647,334854.732,4690212.187,0.720573637,0
9011,9012,0.06305658,0.080147522,0.020958892,0.005127283,0.000539714,0.003598093,0.725285599,0.001619142,0.028334982,0,0.001709094,0.002068903,0,0.067194387,0.000359809,3.288435459,222.724884,84.76507451,603648.3331,4592181.579,0.501502027,0
9012,9013,0.000809134,0,0,0,0,0,0.278611885,0.442506518,0.26998112,0.002966825,0.000809134,0,0,0.003686056,0.000629327,0.384975314,628.2007446,6.143426534,600486.0554,4873624.291,0.167575664,0
9013,9014,0,0.016552717,0.075566751,0.318369917,0.589240734,0,0,0,0,0,0.000269881,0,0,0,0,12.71514034,22.96147919,0,600486.0554,4506800.083,0.124072046,16
9014,9015,0.000676133,0.066260987,0.001352265,0.000676133,0,0.003380663,0.253549696,0.043272481,0.390128465,0.000676133,0,0.240027045,0,0,0,1.248022199,434.0000916,44.39936894,407606.9912,4650472.897,0.829088549,0
9015,9016,0.007555316,0.026263716,0.00530671,0.001888829,0.000449721,8.99E-05,0.500539665,0.017449182,0.008814535,0.067188343,0.005936319,0.125292319,0.027792768,0.177819752,0.02761288,0.911524296,116.4871292,95.70066559,458183.5607,4921058.456,0.073273493,0
9016,9017,0.005216296,0.021494739,0.000179872,0,0,0,0.738195881,0.060706898,0.072578469,0.011871571,0.002788021,0.000449681,0,0.078514255,0.008004317,0.989198506,324.5628967,48.62547591,511942.2809,4936869.844,0.52731455,0
9017,9018,0,0.02932182,0.020867062,0.002518439,0.000539665,0,0.140313006,0.052437489,0.024015111,0.003417881,0.001349164,0.36724231,0.059183306,0.253013132,0.045781615,0.765173495,59.94625473,59.21328776,540402.7798,4977979.454,0.091685325,0
9018,9019,0.001259106,0.067542045,0.025541865,0.008004317,0.000899361,8.99E-05,0.387894595,0.11853584,0.272686393,0.00512636,0.009623168,0.034895224,0,0.065203705,0.002698084,1.403491378,562.4736328,80.55280751,565701.0011,4683887.632,0.907685338,21
9019,9020,0,0.04132157,0.008462369,0.001350378,0.000270076,0,0.135938063,0.015574361,0.082913216,0.002700756,0.001530429,0.27817789,0.190673389,0.186352179,0.054735326,1.667962432,434.257843,49.90397311,290582.8447,4715510.408,0.436113046,0
9020,9021,0.000539568,0.05602518,0.003776978,0.001169065,0,0,0.261151079,0.051888489,0.135431655,0.004226619,0.004316547,0.250719424,0.057913669,0.149190647,0.023651079,1.289780736,405.8393555,47.69184652,480319.5043,4737646.352,0.85917611,0
9021,9022,0,0.061263044,0.007826556,0.001259446,0,0,0.55379633,0.024379273,0.196293631,0.004048219,0.010435408,0.126304426,0.00656711,0.006657071,0.001169485,1.667816877,467.8962708,69.26952141,388613.4522,4690212.187,0.601074105,9
9022,9023,0.003417881,0.021226839,0.006565929,0.002878216,0.001618996,8.99E-05,0.282784674,0.129699586,0.303112071,0.0093542,0.011782695,0.199676201,0.010523475,0.007465371,0.009803922,1.601256132,418.605072,40.44492415,549889.6129,4721834.963,0.316242294,0
9023,9024,0.004685951,0.049653059,0.009191673,0.000901144,0.000270343,9.01E-05,0.53293683,0.019014148,0.104893214,0.005496981,0.001892403,0.129043886,0.071010183,0.067675948,0.00324412,1.580097198,319.7249451,93.8091376,221012.7362,4753457.74,0.612113049,0
9024,9025,0.381977294,0.059839167,0.024597919,0.011116367,0.000946074,0.000946074,0.412724693,0.000236518,0.045411542,0.005203406,0.016319773,0.027672658,0.002838221,0.009933775,0.000236518,0.639050543,70.98029327,60.59889677,512331.7305,4983435.372,0.063583067,1
9025,9026,0.005664958,0.041363187,0.003776639,0.00062944,0,0,0.355453646,0.21787609,0.199982016,0.011419836,0.022839673,0.09522525,0,0.039025268,0.006743998,1.562676549,605.2492065,53.41246291,530915.9469,4718672.686,0.31792232,0
9026,9027,0.00044964,0.034532374,0.005935252,0.001528777,0.000269784,0.002697842,0.251978417,0.154496403,0.102877698,0.017086331,0.004856115,0.264028777,0.021043165,0.130125899,0.008093525,0.999086559,184.2905426,69.48441247,461345.8384,4898922.512,0.595261765,0
9027,9028,0,0.028458213,0.016840778,0.005043228,0.004502882,0,0.039355187,0,0.006213977,0,0.000540346,0.054755043,0.760806916,0.082132565,0.001350865,0.981857896,91.62545776,19.90273775,252635.5128,4804054.183,0.064387013,0
9028,9029,0.010628716,0.05530535,0.029544226,0.010088272,0.001891551,0.001711403,0.260583679,0.003693028,0.020266619,0.004863988,0.000720591,0.167627455,0.234282111,0.192938209,0.005854801,1.57647562,186.9180145,73.13997478,249473.2351,4791405.072,0.600134703,0
9029,9030,9.00E-05,0.059501305,0.005311009,0.000450086,0,0.000450086,0.45773697,0.017193267,0.185795301,0.008281573,0.000810154,0.08110541,0.142497074,0.039877577,0.000900171,1.604420304,530.2927856,67.63285024,303231.9554,4709185.853,0.690828429,0
9030,9031,0.000180067,0.050688755,0.006662465,0.000630233,0.000180067,0,0.643828216,0.003781399,0.072116683,0.013775097,0.001530566,0.11443234,0.082740614,0.009453498,0,1.625951767,469.1878357,63.89364065,281096.0117,4728159.519,0.161622485,0
